dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code,file_name,ingest_timestamp
2025-08-01,2025-08-01 04:52:10,CUST000000090420,644382,1,2000000409320,Two,INR,623,12%,133,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 00:41:49,CUST000000163337,644383,1,2000000060705,1,INR,2579,0%,310,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 00:41:49,CUST000000163337,644383,2,2000000145013,1,INR,5735,4%,662,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 16:25:45,CUST000000280419,644384,1,2000000085173,1,USD,$926,0%,47,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 16:25:45,CUST000000280419,644384,2,2000000448206,1,USD,$23,13%,3,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 17:33:52,CUST000000226343,644385,1,2000000031859,Two,INR,52107,1%,5170,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 02:42:30,CUST000000127731,644386,1,2000000331683,1,INR,558,27%,21,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 02:42:30,CUST000000127731,644386,2,2000000182711,1,INR,92102,3%,10696,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 02:42:30,CUST000000127731,644386,3,2000000398952,Two,INR,1838,14%,382,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 20:57:49,CUST000000022880,644387,1,2000000327617,1,SGD,1147,11%,185,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 20:57:49,CUST000000022880,644387,2,2000000080765,1,SGD,95,0%,12,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 13:18:42,CUST000000247922,644388,1,2000000084435,Two,USD,$22,0%,6,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 20:11:49,CUST000000179550,644389,1,2000000338132,3,INR,453,3%,159,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 16:47:52,CUST000000069961,644390,1,2000000077635,1,INR,23039,0%,2765,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 00:35:04,CUST000000250846,644391,1,2000000181981,1,GBP,439,14%,19,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 08:17:37,CUST000000277189,644392,1,2000000252018,1,INR,46150,23%,4289,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 08:17:37,CUST000000277189,644392,2,2000000438573,1,INR,1842,16%,187,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 08:17:37,CUST000000277189,644392,3,2000000164960,1,INR,10643,7%,498,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 08:17:37,CUST000000277189,644392,4,2000000364414,1,INR,5937,10%,267,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 21:05:40,CUST000000132118,644393,1,2000000296272,1,USD,$7,8%,2,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 21:05:40,CUST000000132118,644393,2,2000000421278,Two,USD,$107,8%,10,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 21:05:40,CUST000000132118,644393,3,2000000469454,1,USD,$580,1%,69,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 03:11:08,CUST000000181944,644394,1,2000000057835,Two,USD,$158,21%,13,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:38:48,CUST000000104129,644395,1,2000000099095,1,INR,618,9%,68,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:38:48,CUST000000104129,644395,2,2000000273921,3,INR,1768,14%,547,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:38:48,CUST000000104129,644395,3,2000000005621,1,INR,753,20%,31,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:38:48,CUST000000104129,644395,4,2000000415246,1,INR,76920,12%,3389,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 21:58:49,CUST000000161591,644396,1,2000000338057,1,USD,$123,13%,6,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:28:19,CUST000000200988,644397,1,2000000145730,1,INR,1477,11%,66,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 23:56:04,CUST000000226435,644398,1,2000000132334,1,SGD,8,13%,1,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 23:56:04,CUST000000226435,644398,2,2000000353999,Two,SGD,68,13%,15,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 14:27:20,CUST000000101404,644399,1,2000000386515,3,INR,49047,2%,17370,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 11:32:12,CUST000000193748,644400,1,2000000273389,1,AUD,1006,0%,121,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 11:32:12,CUST000000193748,644400,2,2000000448893,1,AUD,18,3%,4,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 14:07:56,CUST000000119122,644401,1,2000000210629,Two,AED,131,1%,47,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 17:41:53,CUST000000041182,644402,1,2000000450209,1,INR,9675,0%,482,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 17:41:53,CUST000000041182,644402,2,2000000299990,1,INR,10533,2%,516,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 17:41:53,CUST000000041182,644402,3,2000000020952,1,INR,3031,0%,546,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 15:05:45,CUST000000158135,644403,1,2000000312293,4,INR,5223,9%,949,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 15:05:45,CUST000000158135,644403,2,2000000148083,1,INR,7284,0%,875,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:35:08,CUST000000215713,644404,1,2000000394008,1,USD,$23,6%,3,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 03:26:56,CUST000000100475,644405,1,2000000400730,1,USD,$511,6%,58,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 04:51:39,CUST000000141256,644406,1,2000000000961,1,SGD,158,7%,18,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 11:14:35,CUST000000068459,644407,1,2000000196787,1,INR,57803,7%,2685,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 11:14:35,CUST000000068459,644407,2,2000000031491,1,INR,1552,0%,78,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 11:14:35,CUST000000068459,644407,3,2000000480022,Two,INR,26554,0%,6374,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:28:40,CUST000000004494,644408,1,2000000071732,1,GBP,3,15%,1,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:11:05,CUST000000289616,644409,1,2000000459004,1,INR,4516,13%,470,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 14:52:23,CUST000000150270,644410,1,2000000237350,1,AED,207,9%,23,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 14:52:23,CUST000000150270,644410,2,2000000403106,1,AED,547,7%,62,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 14:52:23,CUST000000150270,644410,3,2000000392981,1,AED,604,6%,69,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:14:02,CUST000000202458,644411,1,2000000298887,1,AUD,23,4%,3,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 15:33:42,CUST000000254375,644412,1,2000000122687,1,SGD,225,24%,9,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 17:37:55,CUST000000078367,644413,1,2000000007274,Two,INR,1495,8%,332,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 17:37:55,CUST000000078367,644413,2,2000000382883,1,INR,554,9%,61,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 17:37:55,CUST000000078367,644413,3,2000000143330,1,INR,104429,17%,10414,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:19:44,CUST000000299998,644414,1,2000000236803,Two,INR,14921,17%,2969,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 08:49:29,CUST000000135306,644415,1,2000000384191,1,INR,45544,5%,7795,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 03:57:41,CUST000000289561,644416,1,2000000391571,4,INR,86312,9%,37878,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 01:00:54,CUST000000181166,644417,1,2000000103723,1,INR,67633,21%,6448,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:07:27,CUST000000006092,644418,1,2000000297477,Two,INR,1018,13%,214,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 16:38:35,CUST000000130604,644419,1,2000000472744,1,AED,29,0%,4,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 16:38:35,CUST000000130604,644419,2,2000000289588,Two,AED,99,15%,21,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 16:38:35,CUST000000130604,644419,3,2000000430300,1,AED,328,17%,33,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 21:41:45,CUST000000048951,644420,1,2000000142609,1,INR,3187,16%,134,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:51:24,CUST000000008255,644421,1,2000000418544,1,INR,7124,4%,824,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 08:55:47,CUST000000177944,644422,1,2000000331638,1,INR,8645,11%,927,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 08:55:47,CUST000000177944,644422,2,2000000377131,1,INR,365,8%,61,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 08:55:47,CUST000000177944,644422,3,2000000052700,1,INR,1616,1%,288,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 04:47:16,CUST000000250635,644423,1,2000000167787,1,USD,$65,0%,8,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 04:47:16,CUST000000250635,644423,2,2000000083155,1,USD,$19,13%,3,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 04:47:16,CUST000000250635,644423,3,2000000124780,1,USD,$64,25%,3,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 04:47:16,CUST000000250635,644423,4,2000000135649,1,USD,$198,14%,31,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 04:47:16,CUST000000250635,644423,5,2000000252889,Two,USD,$5,0%,1,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 05:14:50,CUST000000109054,644424,1,2000000028002,1,AED,114,9%,6,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 05:14:50,CUST000000109054,644424,2,2000000218083,1,AED,2300,14%,99,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:08:47,CUST000000136271,644425,1,2000000086132,3,INR,528,0%,285,web,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:08:47,CUST000000136271,644425,2,2000000248790,1,INR,2456,15%,250,web,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:27:37,CUST000000245847,644426,1,2000000128054,1,USD,$28,7%,4,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:27:37,CUST000000245847,644426,2,2000000212647,Two,USD,$45,17%,9,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:27:37,CUST000000245847,644426,3,2000000399447,1,USD,$37,2%,7,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 14:10:58,CUST000000062973,644427,1,2000000238982,1,GBP,6,14%,2,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:41:40,CUST000000235165,644428,1,2000000139302,1,INR,8742,4%,422,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:59:56,CUST000000099572,644429,1,2000000024967,1,INR,3451,19%,337,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:59:56,CUST000000099572,644429,2,2000000361642,1,INR,653,1%,78,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:59:56,CUST000000099572,644429,3,2000000488844,1,INR,4003,21%,379,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 20:42:32,CUST000000231077,644430,1,2000000118864,1,USD,$838,7%,94,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:06:39,CUST000000162972,644431,1,2000000241029,Two,SGD,28,8%,3,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:06:39,CUST000000162972,644431,2,2000000335636,3,SGD,1155,8%,382,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:06:39,CUST000000162972,644431,3,2000000328591,Two,SGD,243,3%,24,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:06:39,CUST000000162972,644431,4,2000000127088,1,SGD,42,2%,3,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 21:08:07,CUST000000102394,644432,1,2000000287003,1,INR,2194,19%,214,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 02:46:23,CUST000000160491,644433,1,2000000466903,1,CAD,923,16%,39,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 02:46:23,CUST000000160491,644433,2,2000000275697,1,CAD,154,6%,8,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 02:46:23,CUST000000160491,644433,3,2000000402260,1,CAD,7,1%,1,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 21:08:10,CUST000000035392,644434,1,2000000362779,1,INR,2018,24%,78,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 21:08:10,CUST000000035392,644434,2,2000000143477,1,INR,14775,12%,648,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 21:08:10,CUST000000035392,644434,3,2000000390017,1,INR,855,24%,118,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 04:13:52,CUST000000014966,644435,1,2000000494111,1,INR,11536,18%,1142,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
