product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count,file_name,ingest_timestamp
2000000022529,BTNQ-BPC-001QK,BPC,BTNQ,Black,One-Size,Paper,179,18.3,18.2,10.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022536,ABLF-APP-001QL,APP,ABLF,Black,XS,Cotton,309,25.6,13.2,4.4,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022543,COTC-APP-001QM,APP,COTC,Silver,One-Size,Polyester,371,26.8,13.2,13,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022550,STCR-HNK-001QN,HNK,STCR,Purple,One-Size,Cotton,92,39.1,13.6,7.3,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022567,MOSA-APP-001QO,APP,MOSA,Beige,One-Size,Glass,77,18.6,8.7,5,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022574,HPFN-TOY-001QP,TOY,HPFN,Gray,One-Size,Leather,187,20.8,17.1,7.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022581,WRMH-HNK-001QQ,HNK,WRMH,Gray,One-Size,Plastic,95,26.6,13.5,13.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022598,HPFN-TOY-001QR,TOY,HPFN,Silver,One-Size,Cotton,406,12.6,19.4,10.1,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022604,STCR-HNK-001QS,HNK,STCR,Pink,One-Size,Polyester,314,16.6,14.9,11.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022611,NOVW-CE-001QT,CE,NOVW,Pink,One-Size,Plastic,466,33.8,7.3,8.5,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022628,SLKE-BPC-001QU,BPC,SLKE,Gray,One-Size,Cotton,158,18,7.3,5.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022635,HMNS-HNK-001QV,HNK,HMNS,Green,One-Size,Wood,275,18.4,10,11.5,43,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022642,NTHR-APP-001QW,APP,NTHR,Red,S,Wood,179,8.8,8.4,3.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022659,SLKE-BPC-001QX,BPC,SLKE,Gray,One-Size,Polyester,149,13,19,10.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022666,RDMR-BKS-001QY,BKS,RDMR,null,One-Size,Glass,108,18.6,16.5,5.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022673,CKMT-HNK-001QZ,HNK,CKMT,Blue,One-Size,Polyester,343,11.7,10.3,4.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022680,HMNS-HNK-001R0,HNK,HMNS,Green,One-Size,Rubber,236,19.3,21.5,8.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022697,STCR-HNK-001R1,HNK,STCR,Green,One-Size,Steel,449,24.7,5.3,7.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022703,SMLN-SPT-001R2,SPT,SMLN,Red,M,Polyester,634,11.2,21,8.5,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022710,LFSP-BKS-001R3,BKS,LFSP,null,One-Size,Glass,183,41.9,11.1,3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022727,WRMH-HNK-001R4,HNK,WRMH,Black,One-Size,Steel,78,18.2,10.2,5.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022734,RDMR-BKS-001R5,BKS,RDMR,null,One-Size,Steel,489,5.8,11,9.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022741,NTHR-APP-001R6,APP,NTHR,Yellow,One-Size,Polyester,304,32.4,2,6.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022758,ECOT-CE-001R7,CE,ECOT,Gray,One-Size,Polyester,587,10.8,15.8,8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022765,DLHV-GRC-001R8,GRCY,DLHV,Green,One-Size,Glass,173,12.2,13.6,9.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022772,VOLT-CE-001R9,CE,VOLT,Yellow,One-Size,Wood,337,15.4,9.2,9.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022789,HMNS-HNK-001RA,HNK,HMNS,Navy,One-Size,Aluminum,147,11.2,11.2,5.2,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022796,STAC-BKS-001RB,BKS,STAC,null,One-Size,Leather,76,18.2,12.8,8.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022802,SMLN-SPT-001RC,SPT,SMLN,Pink,One-Size,Aluminum,232,18.3,5.6,6.1,36,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022819,AQPR-HNK-001RD,HNK,AQPR,Beige,One-Size,Wood,165,11.2,16.2,11.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022826,SWCR-SPT-001RE,SPT,SWCR,White,S,Glass,404,12.9,7.6,8.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022833,GLOW-BPC-001RF,BPC,GLOW,Blue,One-Size,Rubber,319,25.8,2.1,8.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022840,URTL-APP-001RG,APP,URTL,Black,M,Glass,147,19.8,9.6,8.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022857,QLHS-BKS-001RH,BKS,QLHS,null,One-Size,Steel,317,31.7,8.8,3.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022864,BYTM-CE-001RI,CE,BYTM,Silver,One-Size,Aluminum,627,9.1,16.5,9.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022871,URTL-APP-001RJ,APP,URTL,Beige,XXL,Steel,428,29.8,9,6.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022888,STCR-HNK-001RK,HNK,STCR,Green,One-Size,Glass,132,15.9,9.2,11.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022895,STCR-HNK-001RL,HNK,STCR,Purple,One-Size,Polyester,116,30.1,5.3,10,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022901,CKMT-HNK-001RM,HNK,CKMT,Gray,One-Size,Glass,262,18,11.3,7.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022918,TRBZ-SPT-001RN,SPT,TRBZ,White,XS,Paper,190,12.7,15.6,6.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022925,ZNTH-CE-001RO,CE,ZNTH,Yellow,One-Size,Steel,442,28.1,6.1,11,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022932,ABLF-APP-001RP,APP,ABLF,Green,XXL,Glass,474,18.4,20.2,8.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022949,ECOT-CE-001RQ,CE,ECOT,White,One-Size,Steel,933,23.1,5.6,5.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022956,MOSA-APP-001RR,APP,MOSA,Gray,XL,Steel,88,15.3,16.6,11.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022963,VOLT-CE-001RS,CE,VOLT,Navy,One-Size,Leather,275,24.7,13.4,9.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022970,MOSA-APP-001RT,APP,MOSA,Pink,M,Aluminum,313,3,9.1,7.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022987,PRLV-HNK-001RU,HNK,PRLV,White,One-Size,Rubber,440,12.3,4.2,8,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000022994,NTHR-APP-001RV,APP,NTHR,Silver,L,Paper,136,21.1,20.7,4.4,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023007,PKPR-SPT-001RW,SPT,PKPR,Gray,One-Size,Rubber,448,7,17.5,9.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023014,SWCR-SPT-001RX,SPT,SWCR,Yellow,L,Glass,716,21.5,16.3,5.4,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023021,QLHS-BKS-001RY,BKS,QLHS,null,One-Size,Steel,259,42.1,9.1,12.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023038,BTNQ-BPC-001RZ,BPC,BTNQ,Green,One-Size,Aluminum,132,22.1,12.5,7.6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023045,FRFL-GRC-001S0,GRCY,FRFL,White,One-Size,Glass,357,34.4,16,3.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023052,PLCB-TOY-001S1,TOY,PLCB,Silver,One-Size,Plastic,268,13.5,3.6,8.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023069,URTL-APP-001S2,APP,URTL,Silver,XL,Cotton,223,26,4.8,10.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023076,MOSA-APP-001S3,APP,MOSA,Silver,XXL,Cotton,89,17.6,16.6,8.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023083,CKMT-HNK-001S4,HNK,CKMT,Purple,One-Size,Paper,234,29.9,8.7,11.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023090,ACME-CE-001S5,CE,ACME,Black,One-Size,Glass,154,23.3,13,8.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023106,GLOW-BPC-001S6,BPC,GLOW,Blue,One-Size,Plastic,346,18.3,13.2,6.8,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023113,COTC-APP-001S7,APP,COTC,Blue,One-Size,Wood,112,14.6,14.9,10.2,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023120,HRBC-BPC-001S8,BPC,HRBC,Beige,One-Size,Polyester,160,18.1,14.8,9.6,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023137,STCR-HNK-001S9,HNK,STCR,Pink,One-Size,Polyester,78,10.2,14.4,10.2,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023144,CKMT-HNK-001SA,HNK,CKMT,Purple,One-Size,Wood,1043,15.2,14.1,6.1,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023151,DMLX-BPC-001SB,BPC,DMLX,Gray,One-Size,Steel,800,10.2,10,3.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023168,NOVW-CE-001SC,CE,NOVW,Navy,One-Size,Polyester,857,24.2,13.9,10.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023175,COTC-APP-001SD,APP,COTC,Navy,XXL,Steel,145,28.9,15.5,4.3,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023182,AQPR-HNK-001SE,HNK,AQPR,Pink,One-Size,Paper,301,10.5,5.3,9.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023199,SLKE-BPC-001SF,BPC,SLKE,Gray,One-Size,Glass,270,10,12.5,4.8,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023205,ALMS-BPC-001SG,BPC,ALMS,Green,One-Size,Cotton,260,11.1,10,9.3,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023212,PGTR-BKS-001SH,BKS,PGTR,null,One-Size,Aluminum,421,20.6,17.5,8.9,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023229,COTC-APP-001SI,APP,COTC,Purple,XXL,Leather,216,26.3,5.9,7.6,15,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023236,ZNTH-CE-001SJ,CE,ZNTH,Red,One-Size,Rubber,869,31.9,7.7,2.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023243,NOVW-CE-001SK,CE,NOVW,Yellow,One-Size,Glass,299,31.6,17.8,8.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023250,HMNS-HNK-001SL,HNK,HMNS,White,One-Size,Plastic,458,28.2,13.2,10.2,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023267,GRBK-GRC-001SM,GRCY,GRBK,White,One-Size,Polyester,474,23.3,15.3,9.6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023274,PRLV-HNK-001SN,HNK,PRLV,Yellow,One-Size,Plastic,203,17.2,8.2,10.7,33,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023281,FRFL-GRC-001SO,GRCY,FRFL,Purple,One-Size,Leather,447,29.8,11.7,8.4,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023298,ECOT-CE-001SP,CE,ECOT,Green,One-Size,Wood,232,25.6,13.5,5.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023304,PHTX-CE-001SQ,CE,PHTX,Blue,One-Size,Rubber,68,31.3,18.8,3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023311,GMFG-TOY-001SR,TOY,GMFG,White,One-Size,Wood,284,13.9,9.2,7.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023328,PRLV-HNK-001SS,HNK,PRLV,Navy,One-Size,Cotton,231,19.8,12.6,8.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023335,STCR-HNK-001ST,HNK,STCR,Silver,One-Size,Rubber,393,9.4,9.7,7.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023342,NOVW-CE-001SU,CE,NOVW,Red,One-Size,Wood,936,30.9,10.4,10.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023359,CBLT-APP-001SV,APP,CBLT,White,S,Wood,55,26.1,10,10.5,21,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023366,GRBK-GRC-001SW,GRCY,GRBK,Yellow,One-Size,Leather,302,29.6,13.2,1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023373,FRFL-GRC-001SX,GRCY,FRFL,White,One-Size,Steel,348,27.8,12.5,9.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023380,ABLF-APP-001SY,APP,ABLF,Green,S,Wood,145,29.7,11.3,6.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023397,PRLV-HNK-001SZ,HNK,PRLV,Blue,One-Size,Paper,415,10.5,7,6.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023403,PHTX-CE-001T0,CE,PHTX,White,One-Size,Plastic,756,27.1,16,3.3,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023410,ZNTH-CE-001T1,CE,ZNTH,Yellow,One-Size,Steel,149,18.8,8.4,4.5,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023427,RDMR-BKS-001T2,BKS,RDMR,null,One-Size,Paper,70,20,13.5,9.2,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023434,ACME-CE-001T3,CE,ACME,Blue,One-Size,Wood,40,23.1,13.3,9.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023441,GLOW-BPC-001T4,BPC,GLOW,Silver,One-Size,Cotton,263,20.2,10,8.9,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023458,DMLX-BPC-001T5,BPC,DMLX,Red,One-Size,Steel,77,25.4,20.3,4.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023465,BLIN-BKS-001T6,BKS,BLIN,null,One-Size,Plastic,205,22.6,7.4,2.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023472,FTFX-APP-001T7,APP,FTFX,Beige,L,Wood,412,15.6,8.1,1.8,68,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023489,BTNQ-BPC-001T8,BPC,BTNQ,Red,One-Size,Steel,572,30.3,9.7,8.9,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023496,ABLF-APP-001T9,APP,ABLF,Blue,One-Size,Plastic,295,22.1,15.3,8.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023502,DMLX-BPC-001TA,BPC,DMLX,Green,One-Size,Leather,934,28.9,13.5,8.7,18,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023519,VOLT-CE-001TB,CE,VOLT,Blue,One-Size,Paper,349,19.1,5.6,7.6,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023526,AQPR-HNK-001TC,HNK,AQPR,Purple,One-Size,Aluminum,493,19.2,16.3,6.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023533,FTFX-APP-001TD,APP,FTFX,Navy,One-Size,Glass,83,3,10.7,7.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023540,PHTX-CE-001TE,CE,PHTX,Gray,One-Size,Leather,83,11.6,4.9,7.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023557,VOLT-CE-001TF,CE,VOLT,Red,One-Size,Rubber,97,14,18.3,2.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023564,PKPR-SPT-001TG,SPT,PKPR,Gray,XXL,Leather,68,12.9,11,12.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023571,GLOW-BPC-001TH,BPC,GLOW,Silver,One-Size,Aluminum,739,29.1,12.2,6.7,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023588,MOSA-APP-001TI,APP,MOSA,Green,S,Glass,250,15.5,12.9,8.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023595,FRMJ-GRC-001TJ,GRCY,FRMJ,Purple,One-Size,Cotton,322,15,11.2,9.3,11,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023601,CKMT-HNK-001TK,HNK,CKMT,Red,One-Size,Plastic,223,33.3,6.6,3.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023618,NTHR-APP-001TL,APP,NTHR,Yellow,XXL,Leather,391,14.8,10,7.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023625,GMFG-TOY-001TM,TOY,GMFG,Blue,One-Size,Rubber,988,15.4,10,10.2,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023632,CKMT-HNK-001TN,HNK,CKMT,Gray,One-Size,Leather,695,14.9,12.2,6.7,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023649,ZNTH-CE-001TO,CE,ZNTH,Pink,One-Size,Paper,222,36.2,3.3,5.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023656,NTCH-GRC-001TP,GRCY,NTCH,Red,One-Size,Wood,537,5.3,24.2,5.3,12,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023663,NTHR-APP-001TQ,APP,NTHR,Purple,One-Size,Polyester,1322,20.1,15.5,11.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023670,GLOW-BPC-001TR,BPC,GLOW,Navy,One-Size,Cotton,114,17.7,3.7,6.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023687,BLIN-BKS-001TS,BKS,BLIN,null,One-Size,Leather,213,10.7,19.4,6.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023694,PHTX-CE-001TT,CE,PHTX,Pink,One-Size,Paper,501,25.6,6.1,6.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023700,SLKE-BPC-001TU,BPC,SLKE,Silver,One-Size,Aluminum,150,24.7,16.5,6.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023717,CKMT-HNK-001TV,HNK,CKMT,Silver,One-Size,Leather,240,25.7,20.7,5.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023724,WRMH-HNK-001TW,HNK,WRMH,Yellow,One-Size,Wood,418,20.8,22.1,8.3,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023731,CKMT-HNK-001TX,HNK,CKMT,Blue,One-Size,Aluminum,305,27.2,12.8,9.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023748,PRLV-HNK-001TY,HNK,PRLV,Navy,One-Size,Plastic,605,11.8,9.6,11,11,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023755,NTHR-APP-001TZ,APP,NTHR,Silver,XS,Wood,360,30.1,17.2,6.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023762,FRFL-GRC-001U0,GRCY,FRFL,Gray,One-Size,Glass,586,23,11.1,11.7,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023779,SKYL-CE-001U1,CE,SKYL,Gray,One-Size,Paper,987,23.1,13.1,5.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023786,GGRN-GRC-001U2,GRCY,GGRN,Green,One-Size,Aluminum,275,7.9,8.8,7.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023793,PRSD-SPT-001U3,SPT,PRSD,Purple,L,Steel,83,13.1,9.6,9.5,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023809,BTNQ-BPC-001U4,BPC,BTNQ,Gray,One-Size,Wood,53,34.7,11.9,8.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023816,DLHV-GRC-001U5,GRCY,DLHV,Green,One-Size,Aluminum,176,7.1,18,13.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023823,ALMS-BPC-001U6,BPC,ALMS,White,One-Size,Paper,279,41.7,8.6,7.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023830,WRMH-HNK-001U7,HNK,WRMH,Pink,One-Size,Steel,413,24.4,3.2,8.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023847,PLCB-TOY-001U8,TOY,PLCB,White,One-Size,Cotton,206,15.1,15.8,10.1,56,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000023854,ZNTH-CE-001U9,CE,ZNTH,Black,One-Size,Paper,317,16.2,17.1,9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
